human_speech	0.96417594	18.784996	4.43435975662307	5.44238567694279	3.45612367395343	7.93176892293822	12.1885601937789	2.52996892371709	0.791018698332341	40.374755859375
human_speech	0.96392274	18.790194	5.0781596985325	6.06340375375323	3.32377354156784	7.69219440510747	12.1906493151003	1.88325308059909	0.782205920271242	40.374755859375
human_speech	0.96392184	18.790327	6.2564536835222	7.24205875009486	3.37760200808631	7.9807945502237	12.1904512646272	0.819908289259269	0.795913814433195	40.374755859375
human_speech	0.9643686	18.781242	6.51321138538175	6.52390353225159	3.4549381696712	8.31234056384018	12.1886365158683	1.54407243724225	0.773191249078162	123.046875
human_speech	0.9656138	18.790287	6.44729643898641	6.48627594608608	3.40369991140839	7.65877543376293	12.1892062034203	1.23574401229822	0.78764507917277	112.34714673913
human_speech	0.9656291	18.777678	6.3928285659493	6.47167040826837	3.46385450260654	7.95839029109137	12.187358625486	1.12651409567287	0.779520475702067	112.34714673913
human_speech	0.96436566	18.754107	6.51321138538181	6.52390353225165	3.24350591986061	7.7461631915924	12.1854310664123	1.18973841919546	0.782047120503689	112.34714673913
human_speech	0.96582717	18.775988	4.90358589788964	4.98686072625389	3.3031882861776	8.24887625264459	12.187333152906	1.26866524182217	0.788337252926645	112.34714673913
human_speech	0.96465206	18.755304	6.51321138538178	6.54663165832919	3.40598650928684	8.02019803338511	12.1852472954313	1.46168393646754	0.770220465301595	112.34714673913
human_speech	0.96514285	18.763594	6.51321138538177	6.5239035322516	3.47235681581249	7.70866025314891	12.1851656085981	1.62301708580232	0.790388379052846	112.34714673913
human_speech	0.9652432	18.76319	6.51321138538177	6.54663165832918	3.35379769322226	7.90468065839217	12.1847059957883	1.48275838540274	0.758561214972539	112.34714673913
human_speech	0.9647135	18.743025	6.51321138538177	6.5239035322516	3.46474780937735	7.85471516986471	12.1827477222263	1.58189187451356	0.790814200538603	112.34714673913
human_speech	0.964205	18.7037	6.44729643898639	6.48627594608606	3.48038073281349	7.70398742684644	12.1770093704947	1.61447557406929	0.764506318074089	112.34714673913
human_speech	0.964402	18.68814	4.88915756389619	4.95952705658895	3.41136408202417	7.7570911552313	12.173879977708	0.864268353780118	0.780609313834231	112.34714673913
human_speech	0.9642333	18.683428	6.0087319725217	5.99197073092455	3.32377354156784	7.69659147153392	12.1731413126951	0.772125098467946	0.783229217617587	112.34714673913
human_speech	0.96456975	18.688307	4.7135656212304	4.78823337967463	3.38079592849088	7.80746849168318	12.1730379593973	1.51221757774655	0.767392235264017	112.34714673913
human_speech	0.9655901	18.699177	6.35483982330093	6.38440900940552	3.54086397118691	8.02791512958153	12.1740245475613	1.35024734036475	0.78397985987515	112.34714673913
